,station,location,state,do,ph,co,bod,na,tc,water_quality_index
191,2625,MARKANDA D/S KALA AMB/ BOUNDARY OF HARYANA,HIMACHAL PRADESH,7.6,7.9,344.0,1.6,0.4,22.0,2874.6800000000007
192,1884,KALA AMB D/S MARKANDA RIVER,HARYANA,,7.2,,88.0,0.0,,28.16
193,1870,"RIVER SUKHANA AT PARWANOO, DISTT. SOLAN, H.P.",HIMACHAL PRADESH,4.4,7.1,694.0,41.0,1.2,224.0,1061.3
194,2947,"RIVER JAWAI AT JAWAI DAM, SIROHI, RAJASTHAN",RAJASTHAN,5.9,8.0,401.0,0.9,0.7,15.0,1863.0800000000006
195,1717,"KODRA DAM, MOUNT ABU, RAJASTHAN",RAJASTHAN,6.0,7.2,106.0,0.8,0.4,15.0,2875.4
196,2948,"RIVER BANDI AT HEMAWAS DAM, PALI, RAJASTHAN",RAJASTHAN,5.6,7.9,326.0,1.1,0.8,4.0,1868.7000000000005
197,2949,"RIVER LUNI AT RANAKPUR DAM, RANAKPUR, PALI, RAJASTHAN",RAJASTHAN,6.2,8.1,592.0,1.0,0.7,6.0,2874.6800000000007
198,3383,"BUGI RIVER AT MIBANPARA, SOUTH GARO HILLS",MEGHALAYA,7.2,7.5,119.0,2.3,3.8,74.0,2869.78
199,3384,"BUGI RIVER AT DALU, SOUTH GARO HILLS",MEGHALAYA,7.2,7.5,120.0,2.3,4.1,67.0,2869.78
200,3380,"DAMRING RIVER (KRISHNEI RIVER) AT RESUBELPARA, EAST GARO HILLS",MEGHALAYA,7.5,7.3,82.0,1.8,2.8,70.0,2869.78
201,1632,"GANOL RIVER TURA, MEGHALAYA",MEGHALAYA,7.5,7.5,111.0,2.4,3.0,506.0,2864.16
202,1428,"KYRHUKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.,MEGHALAYA",MEGHALAYA,5.3,3.3,831.0,7.7,3.2,36.0,1837.7200000000007
203,3369,"KYNSHI RIVER AT SOHIONG, WEST KHASI HILLS",MEGHALAYA,7.2,7.2,56.0,1.7,2.6,42.0,2875.580000000001
204,3370,"KYNSHI RIVER AT NANGKHNUM, WEST KHASI HILLS",MEGHALAYA,7.5,7.2,66.0,1.6,2.5,44.0,2875.580000000001
205,3371,"KYNSHI RIVER AT RANIKOR, WEST KHASI HILLS",MEGHALAYA,7.8,7.0,74.0,2.3,4.3,108.0,2869.9600000000005
206,3375,LUKHA RIVER AT MYNDIHATI (TRIBUTARY OF LUNAR),MEGHALAYA,6.7,2.7,1350.0,3.3,1.1,16.0,2854.0
207,3376,LUKHA RIVER AT SUNAPUR (TRIBUTARY OF LUNAR),MEGHALAYA,7.3,6.6,274.0,2.5,2.4,386.0,2859.820000000001
208,3381,"MANDA RIVER (DUDHAI RIVER) AT JAMPA, EAST GARO HILLS",MEGHALAYA,7.4,7.3,67.0,1.8,2.5,55.0,2869.9600000000005
209,3382,"MANDA RIVER (DUDHAI RIVER) AT WAGAISI, EAST GARO HILLS",MEGHALAYA,7.2,7.4,82.0,2.0,2.8,61.0,2869.78
210,3377,"MYNTANG RIVER AT NARTIANG, JAYANTIA HILLS",MEGHALAYA,7.3,7.1,55.0,1.9,2.5,53.0,2869.9600000000005
211,3378,"MYNTANG RIVER AT MYNSO, JAYANTIA HILLS",MEGHALAYA,7.3,7.1,57.0,2.0,2.4,50.0,2875.580000000001
212,1631,"MYNTDU RIVER JOWAI, MEGHALAYA",MEGHALAYA,6.6,7.1,114.0,2.6,2.8,3108.0,2864.16
213,3379,"MYNTDU RIVER AT LESHKA, JAYANTIA HILLS",MEGHALAYA,7.3,5.6,56.0,1.8,2.1,34.0,2859.580000000001
214,3367,"NONBAH RIVER AT NANGSTOIN MARKE, WEST KHASI HILLS",MEGHALAYA,5.1,7.0,105.0,3.6,4.7,780.0,1847.8800000000006
215,3368,"NONBAH RIVER AT NANGSTOIN MARKE, WEST KHASI HILLS",MEGHALAYA,7.3,7.1,51.0,1.6,2.4,40.0,2875.580000000001
216,3372,"RILANG RIVER AT MAWKYRWAT, WEST KHASI HILLS",MEGHALAYA,7.7,7.2,50.0,1.6,2.0,36.0,2875.580000000001
217,1633,"SIMSANG RIVER WILLIAMNAGAR, MEGHALAYA",MEGHALAYA,7.6,7.3,115.0,2.1,3.7,528.0,2864.16
218,3353,"UMIAM MAWPHLANG RIVER AT NONGKREM, EAST KHASI HILLS",MEGHALAYA,6.2,7.0,81.0,2.4,5.1,79.0,2869.78
219,3354,"UMIAM MAWPHLANG RIVER AT UMTYNGNGAR, EAST KHASI HILLS",MEGHALAYA,7.2,7.1,66.0,1.9,3.4,63.0,2869.9600000000005
220,3355,"UMIAM MAWPHLANG RIVER AT MAWPHLANG, EAST KHASI HILLS",MEGHALAYA,7.4,7.1,57.0,1.5,2.9,40.0,2875.580000000001
221,3356,"UMIAM MAWPHLANG RIVER AT SHELLA, EAST KHASI HILLS",MEGHALAYA,7.5,7.4,144.0,1.7,3.5,59.0,2869.78
222,3350,UMKHEN AT WAHKDAIT,MEGHALAYA,7.1,7.1,63.0,1.9,5.6,48.0,2875.580000000001
223,3351,UMKHEN AT KSEHPONGDENG,MEGHALAYA,7.3,7.2,65.0,1.9,3.3,48.0,2875.580000000001
224,3352,"UMKHEN RIVER AT DIENGPASOH, EAST KHASI HILLS",MEGHALAYA,7.3,7.3,65.0,2.0,3.0,54.0,2869.9600000000005
225,3359,"UMKHRAH RIVER AT DEMTHRING, SHILLONG",MEGHALAYA,1.5,6.9,345.0,33.9,16.9,34251.0,29.640000000000004
226,3360,"UMKHRAH RIVER ATUMKALIAR, SHILLONG",MEGHALAYA,3.9,7.1,233.0,17.0,10.5,22223.0,482.8000000000001
227,3361,"UMKHRAH RIVER ATMAWLAI, SLAUGHTER",MEGHALAYA,1.0,7.2,376.0,57.2,20.3,83554.0,32.28
228,3362,"UMKHRAH RIVER AT MAWPDANG, MAWLAI",MEGHALAYA,0.9,7.2,506.0,61.1,19.6,106333.0,32.84
229,3357,"UMNGOT RIVER AT SMIT, EAST KHASI HILLS",MEGHALAYA,7.2,7.0,66.0,1.9,3.7,60.0,2869.9600000000005
230,3358,"UMNGOT RIVER AT DAWKI, EAST KHASI HILLS",MEGHALAYA,7.7,7.2,62.0,1.6,3.0,59.0,2869.9600000000005
231,3363,"UMSHYRPI RIVER AT RISA COLONY, EAST KHASI HILLS",MEGHALAYA,7.3,6.9,61.0,2.2,2.0,52.0,2866.760000000001
232,3364,"UMSHYRPI RIVER AT LAW COLLEGE, DHANKETI, EAST KHASI HILLS",MEGHALAYA,1.2,7.1,380.0,45.7,15.6,94083.0,32.84
233,3365,"UMSHYRPI RIVER AT UMSHYRPI BRIDGE, EAST KHASI HILLS",MEGHALAYA,3.2,7.1,258.0,23.5,10.3,54083.0,482.8000000000001
234,1427,"UMTREW AT BYRNIHAT EAST, MEGHALAYA",MEGHALAYA,7.2,7.2,124.0,6.9,4.5,552.0,2854.8
235,3366,"UMTREW RIVER AT UMRAN, RINAN BHOI",MEGHALAYA,7.2,7.1,65.0,2.1,2.4,120.0,2869.9600000000005
236,3373,"WAH BLEI AT RIANGDO, WEST KHASI HILLS",MEGHALAYA,7.5,7.3,64.0,1.9,3.3,42.0,2875.580000000001
237,3374,"WAH BLEI AT SHDADDKHAR, WEST KHASI HILLS",MEGHALAYA,7.6,7.3,65.0,1.9,3.8,43.0,2875.580000000001
238,2050,TLAWNG UPSTREAM AIZAWL,MIZORAM,7.1,7.3,269.0,1.4,0.1,115.0,2869.4200000000005
239,2051,TLAWNG DOWNSTREAM AIZAWL,MIZORAM,7.2,7.3,275.0,1.5,0.1,68.0,2869.4200000000005
240,2052,TUIRIAL UPPER CATCHMENT,MIZORAM,6.9,7.1,186.0,1.6,0.1,29.0,2875.2200000000007
241,2053,TUIRIAL LOWER CATCHMENT,MIZORAM,6.8,7.1,201.0,1.4,0.2,86.0,2869.600000000001
242,1403,"GUMTI AT U/S SOUTH TRIPURA,TRIPURA",TRIPURA,6.2,7.8,165.0,2.1,0.0,340.0,2869.600000000001
243,1404,"GUMTI AT D/S SOUTH TRIPURA, TRIPURA",TRIPURA,6.4,7.8,158.0,4.1,0.5,500.0,2864.92
244,1726,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA",TRIPURA,6.6,7.9,210.0,4.2,1.9,572.0,2859.3
245,2,"DAMANGANGA AT D/S OF MADHUBAN, DAMAN",DAMAN & DIU,,0.0,208.0,,,,0.5399999999999999
246,1150,"DAMANGANGA AT KACHIGAON U\S AT GIDC WIER,GUJARAT",GUJARAT,7.3,7.9,693.0,0.5,1.0,173.0,2869.0600000000004
247,1246,"DAMANGANGA AT KACHIGAON D\S (DAMAN), GUJARAT",GUJARAT,5.0,7.6,1676.0,1.8,8.0,174.0,1070.66
248,1865,RIVER DHADAR AT KOTHADA,GUJARAT,,0.0,506.0,,6.0,227.0,19.660000000000004
249,1434,"AMLAKHADI AFTER CONFL. OF W. WATER FROM ANKLESH,GUJARAT",GUJARAT,6.0,7.7,1863.0,8.6,1.0,1183.0,2854.08
250,1980,AMLAKHADI AT PUNGAM ANKLESHWAR DISTT BHARUCH,GUJARAT,,,24300.0,,7.0,24.0,25.280000000000005
251,1149,"KOLAK AT PATALIA BDG., GUJARAT",GUJARAT,5.3,7.8,817.0,2.8,1.0,23.0,1863.0800000000006
252,1436,"BHADAR V/S JETPUR VILL. A/C OF W. WATER FROM JETPUR CITY, GUJARAT",GUJARAT,4.3,7.8,2307.0,103.8,1.23,1817.0,1051.0
253,1860,BALEHWAR KHADI AT N.H. NO 8,GUJARAT,4.5,8.3,1287.0,1.5,11.0,5.0,1081.9
254,2082,TRIVENI SANGAM,GUJARAT,,,,,0.0,2.0,30.9
255,1148,"AMBIKA AT BILIMORA, GUJARAT",GUJARAT,6.8,8.2,1862.0,2.5,0.87,64.0,2869.0600000000004
256,3205,"UPSTREAM OF RIVER VISHWAMITRI AT ASOD BRIDGE AT N.H. 8 , NEAR GLDEN CHOKDI, ASOD VEMALI ROAD",GUJARAT,5.0,8.0,,0.7,0.0,,1053.8000000000004
257,3204,"DOWNSTREAM OF RIVER VISHWAMITRI AT KHALIPUR VILLAGE, BEFORE MEETING JAMBUVA RIVER",GUJARAT,3.0,7.7,,0.4,0.0,,491.80000000000007
258,1862,KAVERI ON BRIDGE AT BILLIMORANANVALSAD ROAD,GUJARAT,6.7,8.1,2520.0,7.2,1.0,41.0,2865.32
259,2072,RIVER BHOGAVO D/S OF SURENDRANAGAR,GUJARAT,8.2,8.4,606.0,2.9,0.0,,2852.2000000000007
260,NAN,NAN,NAN,,,,,,,0.0
261,1399,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS, GOA",GOA,5.6,7.5,41.0,2.0,0.08,13410.0,1841.5000000000007
262,1475,ZUARI AT PANCHAWADI,GOA,5.5,6.7,209.0,0.8,0.17,2915.0,1845.98
263,3181,RIVER ZUARI AT BORIM BRIDGE,GOA,5.5,7.1,123.0,1.5,0.09,6264.0,1852.5600000000006
264,3182,RIVER ZUARI AT MARCAIM JETTY,GOA,5.3,7.3,182.0,1.5,0.08,3080.0,1852.3800000000006
265,1400,"MANDOVI AT NEGHBOURHOOD OF PANAJI, GOA",GOA,6.0,7.6,100.0,1.2,0.17,6086.0,2864.16
266,1476,"MANDOVI AT TONCA, MARCELA, GOA",GOA,5.7,6.9,111.0,1.0,0.14,3061.0,1849.3600000000006
267,3185,RIVER MANDOVI AT AMONA BRIDGE,GOA,6.4,7.1,140.0,1.1,0.1,7908.0,2864.16
268,3186,RIVER MANDOVI AT IFFI JETTY,GOA,6.2,7.8,44.0,2.0,0.06,9320.0,2864.34
269,3187,RIVER MANDOVI NEAR HOTEL MARRIOT,GOA,6.1,7.6,43.0,1.8,0.06,9554.0,2864.34
270,1543,"RIVER KALNA AT CHANDELNAN PERNEM, GOA",GOA,7.0,6.9,64.0,1.1,0.09,2841.0,2861.140000000001
271,1548,"RIVER ASSONORA AT ASSONORA, GOA",GOA,6.6,6.5,62.0,1.0,0.14,7190.0,2854.74
272,2276,"RIVER BICHOLIM VARAZAN NAGAR , BICHOLIM",GOA,7.0,6.8,304.0,2.0,0.49,23867.0,2849.0000000000005
273,2275,"RIVER CHAPORA NEAR ALORNA FORT ,PERNEM",GOA,7.0,7.0,55.0,1.2,0.66,2813.0,2864.34
274,3189,RIVER CHAPORA AT SIOLIM,GOA,6.3,7.6,213.0,1.5,0.06,7069.0,2863.98
275,1546,"RIVER KHANDEPAR AT OPA NAN PONDA, GOA",GOA,6.7,6.8,83.0,1.2,0.17,3559.0,2860.96
276,2270,"RIVER KHANDEPAR AT CODLI NEAR BRIDGE ,U/S OPA WATERWORKS,SANGUEM",GOA,7.1,6.6,76.0,1.0,0.12,3527.0,2854.56
277,2272,"RIVER KUSHAWATI NEAR BUND AT KEVONA,RIVON,SANGUEM",GOA,6.7,6.6,107.0,1.3,0.22,3757.0,2854.56
278,1545,"RIVER MADAI AT DABOS NAN  VALPOI, GOA",GOA,7.2,6.7,89.0,0.9,0.06,1996.0,2857.76
279,2274,RIVER MAPUSA ON CULVERT ON HIGHWAY MAPUSANANPANAJI,GOA,4.2,6.7,192.0,2.0,0.16,9286.0,1059.18
280,2271,"RIVER SAL PAZORKHONI,CUNCOLIM(NEAR CULVERT MARGAONAN CANACONA NATIONAL HIGHWAY)",GOA,6.3,6.6,79.0,1.6,0.19,6054.0,2854.56
281,2273,"RIVER SAL NEAR HOTEL LEELA MOBOR,CAVELOSSIM",GOA,5.6,7.7,142.0,1.7,0.14,3644.0,1852.5600000000006
282,3183,"RIVER SAL AT KHAREBAND, MARGAO",GOA,2.8,6.4,424.0,3.2,0.35,21036.0,21.520000000000003
283,3184,"RIVER SAL AT ORLIM BRIDGE, ORLIM",GOA,5.2,7.1,306.0,2.6,0.34,1525.0,1851.8400000000006
284,3190,RIVER SINQUERIM (CANDOLIM SIDE NEAR BRIDGE),GOA,5.6,7.7,40.0,1.5,0.07,7130.0,1852.7400000000007
285,3191,RIVER SINQUERIM NEAR NERUL TEMPLE,GOA,5.5,7.7,40.0,1.5,0.08,12282.0,1841.5000000000007
286,1547,"RIVER TALPONA AT CANACONA, GOA",GOA,6.9,6.7,63.0,0.9,0.21,1132.0,2857.94
287,3188,RIVER TIRACOL AT TIRACOL,GOA,6.3,7.6,227.0,1.7,0.08,3612.0,2863.8
288,1544,"RIVER VALVANT AT SANKLI NAN BICHOLIM, GOA",GOA,7.1,6.6,68.0,1.1,0.13,8167.0,2854.74
289,2651,"AMBA RIVER AT D/S OF WAKEN BRIDGENANU/S OF JS PETROCHEMICALS, WAKENPHATA, ROHA",MAHARASHTRA,6.9,7.7,121.0,3.3,1.0,163.0,2865.1
290,1461,"BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS), MAHARASHTRA",MAHARASHTRA,7.2,8.2,112.0,3.3,1.0,94.0,2865.1
291,2653,"BHATSA RIVER AT D/S OF LIBERTY OIL MILLS, SATNEL, SHAHAPUR, THANE",MAHARASHTRA,6.9,7.7,103.0,3.7,0.57,103.0,2865.1
292,2654,"BHATSA RIVER AT U/S OF LIBERTY OIL MILLS, SATNEL, SHAHAPUR, THANE",MAHARASHTRA,6.9,7.6,104.0,3.5,0.75,79.0,2865.1
293,1092,"KALU AT ATALE VILLAGE, MAHARASHTRA",MAHARASHTRA,6.4,7.4,1003.0,4.3,2.89,753.0,2858.76
294,2670,"KAN RIVER, NEAR SAKRI WATER WORKS, SAKRI, DHULE.",MAHARASHTRA,6.3,8.3,408.0,2.7,1.58,157.0,2869.0600000000004
295,1152,"KUNDALIKA AT ROHA CITY, MAHARASHTRA",MAHARASHTRA,6.7,7.8,105.0,3.6,1.0,89.0,2865.1
296,2198,KUNDALIKA RIVER AT ARE KHURD ( SALINE ZONE ),MAHARASHTRA,6.3,7.6,209.0,4.4,1.86,98.0,2864.92
297,2671,"KUNDALIKA RIVER NEAR SALAV BRIDGE (SALINA ZONE), SALAV, ROHA, RAIGAD",MAHARASHTRA,5.9,7.6,13768.0,5.0,1.79,300.0,1852.78
298,2672,"KUNDALIKA RIVER AT DHATAV AT JACKWELL (DRINKING WATER  PUMPING STATIONNANSWEET ZONE), ROHA",MAHARASHTRA,7.3,7.7,86.0,3.2,1.0,93.0,2865.1
299,2168,MITHI RIVER,MAHARASHTRA,3.6,7.4,6487.0,30.5,1.5,745.0,493.6800000000002
300,2676,"MUCHKUNDI RIVER AT  WAKED,RATNAGIRI, NEAR M/S ASAHI INDIA GLASS LTD., LANJA, RATNAGIRI.",MAHARASHTRA,6.3,8.3,999.0,3.3,1.78,112.0,2864.38
301,1151,"PATALGANGA AT SHILPHATA, MAHARASHTRA",MAHARASHTRA,7.2,7.7,125.0,3.3,1.0,89.0,2865.1
302,1462,"PATALGANGA NEAR INTAKE OF MIDC W/W, MAHARASHTRA",MAHARASHTRA,7.1,7.5,127.0,3.4,4.4,63.0,2865.1
303,2685,"PATALGANGA RIVER AT D/S OF KHARPADA BRIDGE, RAIGAD.",MAHARASHTRA,7.1,7.4,5300.0,38.0,1.0,667.0,2854.08
304,2686,"PATALGANGA RIVER AT VYAL PUMP HOUSE , KHALAPUR, RAIGAD.",MAHARASHTRA,7.2,7.6,127.0,3.2,1.0,51.0,2865.1
305,2687,"PATALGANGA RIVER AT KHALAPUR PUMPING STATION, KHALAPUR, RAIGAD.",MAHARASHTRA,7.0,7.6,126.0,3.3,1.0,63.0,2865.1
306,2688,"PATALGANGA RIVER AT SAVROLI BRIDGE, KHALAPUR, RAIGAD.",MAHARASHTRA,7.2,7.6,126.0,3.4,1.89,64.0,2865.1
307,2689,"PATALGANGA RIVER AT GAGANGIRI MAHARAJ TEMPLE, KHOPOLI, RAIGAD.",MAHARASHTRA,7.1,7.8,112.0,3.2,0.63,88.0,2865.1
308,2199,SAVITRI RIVER AT OVALE VILLAGE.,MAHARASHTRA,6.8,7.7,9590.0,3.6,4.57,124.0,2864.38
309,2701,"SAVITRI RIVER JACKWELL AT UPSA KENDRE, NANGALWADI, MAHAD, RAIGAD",MAHARASHTRA,6.8,7.4,174.0,3.7,2.26,124.0,2864.92
310,2702,"SAVITRI RIVER AT SHEDAV DOH, MAHAD,RAIGAD",MAHARASHTRA,6.8,7.6,2572.0,3.3,4.22,118.0,2864.38
311,2703,"SAVITRI RIVER AT DADLI BRIDGE, DADLI, MAHAD, RAIGADH",MAHARASHTRA,6.7,7.8,6030.0,4.4,4.78,138.0,2864.38
312,2704,"SAVITRI RIVER AT MUTHAVALI VILLAGE, MAHAD, RAIGADH",MAHARASHTRA,6.8,7.7,7207.0,3.9,4.25,120.0,2864.38
313,2706,"SURYA RIVER, U/S OF SURYA DAM, DHAMMI, VIKRAMGAD, THANE",MAHARASHTRA,6.8,8.1,167.0,3.8,1.0,85.0,2864.92
314,2707,"SURYA RIVER AT MIDC PUMPING STATION, GARVASHET, PALGHAR, THANE",MAHARASHTRA,6.8,8.0,173.0,3.5,1.0,98.0,2864.92
315,2708,"SURYA RIVER AT INTAKE OF VASAINANVIRAR W/S SCHEME, MASVAN, PALGHAR, THANE",MAHARASHTRA,7.0,8.0,168.0,3.6,1.0,83.0,2864.92
316,2709,"TANSA RIVER NEAR ROAD BRIDGE, VILLAGE DAKEWALI, WADA, THANE",MAHARASHTRA,6.9,7.9,131.0,3.5,0.75,96.0,2865.1
317,1094,"ULHAS AT U/S OF BADLAPUR, MAHARASHTRA",MAHARASHTRA,7.0,7.6,125.0,3.5,0.6,63.0,2865.1
318,2162,ULHAS RIVER ATJAMBHUL WATER WORKS.,MAHARASHTRA,7.2,7.5,132.0,3.3,0.9,88.0,2865.1
319,2712,"VAITARNA RIVER NEAR ROAD BRIDGE, GANDHARE VILLAGE, WADA, THANE.",MAHARASHTRA,7.2,7.7,119.0,3.3,1.0,68.0,2865.1
320,2164,VASHISTI RIVER AT U/S OF THREE M PAPER MILLS NEAR M/S MULTIFILMS PLASTIC PVT. LTD. AT KHERDI.,MAHARASHTRA,6.9,7.5,159.0,2.8,1.0,82.0,2869.600000000001
321,2713,"VASHISHTI RIVER AT D/S OF THREE M PAPER MILLS NEAR CHIPLUN WATER INTAKE JACKWELL, KHERDI, RATNAGIRI",MAHARASHTRA,6.7,7.7,141.0,3.3,3.0,90.0,2865.1
322,2714,"VASHISHTI RIVER AT U/S OF POPHALI NEAR KONPHANSAWANE BRIDGE, CHIPLUN, RATNAGIRI",MAHARASHTRA,7.3,7.7,132.0,2.9,2.0,88.0,2869.78
323,1342,"ACHENKOIL AT THUMPAMON, KERALA",KERALA,6.4,7.3,76.0,1.7,0.62,788.0,2864.16
324,1443,"ACHENKOIL AT CHENNITHULA, KERALA",KERALA,6.0,7.1,85.0,1.7,0.53,538.0,2864.16
325,3465,"ACHENKOIL AT KALLARAKADAVU, PATHANAMTHITTA",KERALA,6.3,7.1,69.0,1.3,0.57,593.0,2864.34
326,3466,"ACHENKOIL AT PANDALAM (NEAR AYYAPPA TEMPLE), PATHANAMTHITTA",KERALA,6.5,7.3,76.0,1.6,0.55,545.0,2864.16
327,2297,R ANCHARAKANDY AT MERUVAMBA,KERALA,6.7,6.6,60.0,1.2,0.34,435.0,2860.360000000001
328,2319,R ANCHARAKANDY AT MERUVAMBA,KERALA,7.0,6.6,3544.0,1.5,0.37,435.0,2859.4600000000005
329,2286,R AYROOR AT AYROOR BRIDGE,KERALA,6.7,7.3,51.0,0.8,0.35,1567.0,2864.34
330,2331,R BHARATHAPUZHA AT KUTTIPPURAM,KERALA,6.9,7.7,107.0,0.7,0.46,443.0,2869.78
331,2332,R BHARATHAPUZHA AT PATTAMBI,KERALA,6.7,7.9,173.0,0.9,0.56,426.0,2869.600000000001
332,1154,"CHALAKUDY AT PULICKALKANANDAVU, KERALA",KERALA,5.6,6.9,126.0,1.2,0.67,990.0,1849.3600000000006
333,20,"CHALIYAR AT KOOLIMADU, KERALA",KERALA,7.3,7.4,70.0,0.8,0.31,4208.0,2864.34
334,21,"CHALIYAR AT CHUNGAPALLY, KERALA",KERALA,6.9,7.4,12754.0,0.8,0.29,2557.0,2863.44
335,3464,"CHALIYAR AT NILAMBUR, MALAPPURAM",KERALA,7.1,7.4,80.0,0.6,0.5,2831.0,2864.16
336,1572,"CHANDRAGIRI AT PADIYATHADKA, KERALA",KERALA,7.2,6.9,62.0,1.3,0.11,150.0,2866.760000000001
337,1573,"CHITRAPUZHA AT IRUMPANAM, KERALA",KERALA,3.4,6.7,2965.0,2.3,1.11,1236.0,496.64000000000016
338,2295,R CORAPUZHA AT KANAYANKODE,KERALA,6.1,7.2,15871.0,0.9,0.25,2975.0,2863.44
339,1564,"R ITHIKKARA AT AYUR, KERALA",KERALA,6.4,7.2,120.0,1.9,0.77,618.0,2864.16
340,2287,R ITHIKKARA AT ITHIKKARA,KERALA,6.2,7.2,7448.0,2.0,1.01,483.0,2869.0600000000004
341,1566,"R KADALUNDI AT THIRURANGADY, KERALA",KERALA,6.6,6.9,77.0,1.6,0.29,756.0,2860.96
342,2293,R KADALUNDI AT HAJIRAPPALLY,KERALA,6.8,7.0,72.0,1.7,0.2,785.0,2864.34
343,2337,R KADAMBAYAR AT BRAHMAPURAM,KERALA,2.9,6.7,305.0,2.2,1.28,1623.0,47.04
344,2338,R KADAMBAYAR AT MANCKAKADAVU,KERALA,3.0,6.6,86.0,2.0,0.39,1319.0,494.16000000000014
345,42,"KALLADA AT PERUMTHOTTAMKADAVU, PUNALOOR, KERALA",KERALA,6.7,7.1,79.0,1.6,0.34,738.0,2864.16
346,2294,R KALLAI AT KALLAI BRIDGE,KERALA,3.6,7.3,32790.0,2.6,0.59,112867.0,491.80000000000007
347,3460,"KALPATHI PUZHA AT KALPATHI, PALAKKAD",KERALA,6.1,7.8,2905.0,1.3,0.54,997.0,2863.44
348,3458,KARAPUZHA DAM AT WAYANAD,KERALA,6.9,7.4,112.0,0.5,0.35,67.0,2869.78
349,1571,"R KARINGODE AT KAKKADAVU,  KERALA",KERALA,7.0,6.9,51.0,1.1,0.18,317.0,2866.760000000001
350,1155,"KARAMANA AT MOONNATTUMUKKU, KERALA",KERALA,3.1,7.2,1416.0,13.2,4.41,19917.0,482.44000000000017
351,3471,"RIVER KARAMANA AT ARUVIKARA, THIRUVANANTHAPURAM",KERALA,7.0,7.1,30.0,0.5,0.32,496.0,2869.9600000000005
352,2289,R KARUVANNURR AT KARUVANNUR BRIDGE,KERALA,6.1,7.0,59.0,1.8,0.58,282.0,2869.9600000000005
353,2301,R KAVVAI AT KUTTIYOL PALAM,KERALA,6.0,6.4,61.0,2.1,0.28,300.0,2853.9600000000005
354,2291,R KEECHERI AT VADAKKANCHERY BRIDGE,KERALA,6.3,7.0,105.0,2.8,0.37,543.0,2864.16
355,2326,R KORAYAR AT KANJIKODE,KERALA,6.9,8.1,502.0,0.9,0.72,615.0,2863.44
356,1569,"R KUPPAM AT THALIPARAMBA, KERALA",KERALA,5.9,6.7,14662.0,1.5,0.52,377.0,1851.06
357,2298,R KUPPAM AT RAYAROM,KERALA,7.8,6.8,49.0,1.4,0.3,319.0,2866.760000000001
358,1567,"R KUTTIYADE AT KUTTIYADY ESTATE, KERALA",KERALA,7.1,7.4,380.0,1.0,0.14,66382.0,2852.2000000000007
359,1568,"R MAHE AT VALAYAM, KERALA",KERALA,7.3,7.2,67.0,0.9,0.38,3471.0,2864.34
360,2285,R MAMOM AT MAMOM BRIDGE,KERALA,6.2,7.2,51.0,0.8,0.23,942.0,2864.34
361,1340,"MANIMALA  AT KALLOOPARA, KERALA",KERALA,7.2,6.8,69.0,1.2,0.45,941.0,2861.140000000001
362,1384,"MANIMALA AT THONDRA, KERALA",KERALA,6.9,6.7,75.0,2.5,0.4,701.0,2857.94
363,3459,"MANIYANKODE PUZHA AT MANIYANKODE BRIDGE, WAYANAD",KERALA,6.3,7.4,113.0,0.6,0.88,128.0,2869.78
364,2307,R MANJESWAR AT BAJRAKKARA BR.,KERALA,7.6,6.8,79.0,1.6,0.31,109.0,2866.580000000001
365,1339,"MEENACHIL AT KIDANGOOR, KERALA",KERALA,7.0,7.2,57.0,0.6,0.46,3558.0,2864.34
366,2304,R MOGRAL AT MOGRAL BR.,KERALA,5.9,7.0,22576.0,1.5,0.35,253.0,1857.4600000000007
367,43,"MUVATTAPUZHA AT VETTIKKATTUMUKKU, KERALA",KERALA,6.8,7.2,105.0,0.6,0.39,2392.0,2864.16
368,2302,R NEELASWARAM AT NAMBIARKAL DAM,KERALA,6.3,6.7,2315.0,1.3,0.17,278.0,2862.6600000000008
369,1570,"R NEELESWARAM AT HOSDURG, KERALA",KERALA,6.4,6.9,18569.0,1.0,0.27,277.0,2865.860000000001
370,1563,"R NEYYAR AT AMARAVILA, KERALA",KERALA,6.6,7.3,45.0,0.6,0.39,940.0,2864.34
371,2284,R NEYYAR AT ARUVIPURAM,KERALA,6.9,7.2,42.0,0.5,0.18,774.0,2864.34
372,2288,R PALLICKAL AT NELLIMUKAL,KERALA,6.0,7.3,92.0,1.7,0.56,597.0,2864.16
373,1156,"PAMBA AT CHENGANNUR, KERALA",KERALA,6.1,7.2,59.0,0.7,1.04,311.0,2869.9600000000005
374,1341,"PAMBA AT THAKAZHY, KERALA",KERALA,4.5,6.9,1190.0,0.7,1.17,388.0,1067.46
375,1565,"PAMBA DOWN, KERALA",KERALA,4.2,7.0,69.0,0.6,1.04,420.0,1071.5600000000004
376,17,"PERIYAR NEAR ALWAYENANELOOR, KERALA",KERALA,6.0,7.0,5569.0,2.2,0.68,1894.0,2863.44
377,18,"PERIYAR AT KALADY, KERALA",KERALA,7.3,7.0,34.0,1.0,0.27,927.0,2864.34
